set_id,price,brand,Betriebssystem,Speicherkapazitaet,Arbeitsspeicher,CPU-Taktfrequenz,Bilddiagonale,Aufloesung,Festplatte,Akkukapazitaet,Aufloesung Hauptkamera,SSD-Speicherkapazitaet,Grafik-Controller-Serie
11387883,1292.9532,Asus,Windows 10 Home,256,8,2.5,33 cm (13"),3200x1800,256,unknown,unknown,256,Intel HD Graphics 500
8029709,412.2959,Apple,unknown,128,unknown,unknown,18 cm (7"),unknown,unknown,unknown,unknown,unknown,unknown
7945009,2631.0122,Getac,unknown,128,4,unknown,25 cm (10"),1920x1080,128,unknown,unknown,128,unknown
3218969,865.2217,Microsoft,Windows 10 Professional,128,4,0.9,30 cm (12"),unknown,unknown,unknown,unknown,unknown,unknown
10443189,918.69543,Microsoft,unknown,128,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
6223036,1342.2933,Microsoft,unknown,256,8,unknown,30 cm (12"),unknown,unknown,unknown,unknown,unknown,unknown
6375203,699.60986,Dell,Windows 8.1,64,2,1.5,unknown,unknown,unknown,unknown,unknown,unknown,unknown
11736006,196.13297,Samsung,Android,16,2,1.6,25 cm (10"),8,unknown,unknown,unknown,unknown,unknown
2109471,1860.4333,Microsoft,unknown,512,8,unknown,30 cm (12"),unknown,unknown,unknown,unknown,unknown,unknown
16525467,779.74,Acer,Windows 8 Pro 64-Bit,120,4,1.8,28 cm (11"),unknown,unknown,unknown,unknown,unknown,unknown
2307145,7700.5415,HP,Windows 8.1 Pro 64-Bit,unknown,4,1.6,25 cm (10"),unknown,unknown,unknown,unknown,unknown,unknown
16024217,1925.0533,Apple,Apple iOS,16,2,1.5,23 cm (9"),unknown,unknown,unknown,unknown,unknown,unknown
6860091,894.39667,Asus,unknown,unknown,unknown,unknown,30 cm (12"),unknown,256,unknown,unknown,256,unknown
2381903,4075.761,Modecom,Android,16,2,2,unknown,unknown,unknown,unknown,unknown,unknown,unknown
6223025,1565.6416,Microsoft,unknown,256,8,unknown,30 cm (12"),unknown,unknown,unknown,unknown,unknown,unknown
1225264,3497.6528,Lenovo,Android,unknown,2,1.3,20 cm (8"),unknown,unknown,unknown,unknown,unknown,unknown
9756265,535.3658,Hama,unknown,256,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
11031802,630.49335,Apple,unknown,64,unknown,unknown,23 cm (9"),unknown,unknown,unknown,unknown,unknown,unknown
13320738,47.061005,HP,unknown,40,0.5,1.1,25 cm (10"),1024x768,40,unknown,unknown,unknown,unknown
15539625,893.88336,HP,Windows 8.1,128,unknown,1.6,25 cm (10"),unknown,unknown,unknown,unknown,unknown,unknown
11981788,319.0,Samsung,Android,16,1.5,1.2,25 cm (10"),unknown,unknown,unknown,unknown,unknown,unknown
13820586,9915.467,HP,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
7988274,342.49057,HP,Android,16,1,1.6,25 cm (10"),unknown,unknown,unknown,unknown,unknown,unknown
13147613,664.5105,Apple,unknown,32,unknown,unknown,18 cm (7"),unknown,unknown,unknown,unknown,unknown,unknown
3132298,839.4289,Huawei Technologies,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
5135865,83.8251,Unbekannt,Android,8,1,1.2,18 cm (7"),unknown,unknown,unknown,unknown,unknown,unknown
11631951,18094.314,Apple,unknown,256,4,2.3,23 cm (9"),unknown,unknown,unknown,unknown,unknown,unknown
10438250,247.34001,Acer,Windows 10 Home,32,2,1.3,25 cm (10"),1280x800,32,unknown,unknown,32,unknown
9279881,3688.8801,unknown,unknown,unknown,unknown,1.8,25 cm (10"),unknown,unknown,unknown,unknown,unknown,unknown
8502570,132.30688,Lenovo,Android,16,1,1.3,25 cm (10"),unknown,unknown,unknown,unknown,unknown,unknown
40055,236.08441,Acer,Android,16,1,1.3,25 cm (10"),unknown,unknown,unknown,unknown,unknown,unknown
12494021,183191.44,Asus,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
5317638,4587.755,Apple,Apple iOS,256,2,2.2,unknown,unknown,unknown,unknown,unknown,unknown,unknown
7267377,324.99283,Apple,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
4102294,147.74733,Samsung,Android,8,1.5,1.3,18 cm (7"),unknown,unknown,unknown,unknown,unknown,unknown
16487097,1221.5087,HP,Windows 8.1 Pro 64-Bit,128,4,2.2,33 cm (13"),1920x1080,128,unknown,unknown,128,Intel HD Graphics 5000
9049542,543.8028,Apple,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
9070162,4766.7715,Samsung,Android,32,3,1.8,23 cm (9"),unknown,unknown,unknown,unknown,unknown,unknown
1231519,93.27502,Lenco,Android,8,0.5,1.3,13 cm (5"),unknown,unknown,unknown,unknown,unknown,unknown
1638288,713.97797,Apple,unknown,32,unknown,unknown,30 cm (12"),unknown,unknown,unknown,unknown,unknown,unknown
14347966,2606.1062,Apple,unknown,128,unknown,unknown,30 cm (12"),unknown,unknown,unknown,unknown,unknown,unknown
3421433,252.75279,Asus,Windows 10 Home 64-Bit,64,2,1.4,25 cm (10"),1280x800,64,unknown,unknown,64,unknown
11849720,100.68524,Odys,Windows 10 Home,32,2,1.3,unknown,unknown,unknown,unknown,unknown,unknown,unknown
3751188,765.3433,Motorola,Android,4,1,unknown,18 cm (7"),unknown,unknown,unknown,unknown,unknown,unknown
2610580,4460.3335,EXTRA Computer,Windows 7 Professional 64-Bit,128,unknown,unknown,25 cm (10"),unknown,unknown,unknown,unknown,unknown,unknown
3088468,239.0,Samsung,Android,16,2,1.2,23 cm (9"),unknown,unknown,unknown,unknown,unknown,unknown
3629849,207.5227,Medion,Windows 10 Home,64,2,1.3,25 cm (10"),unknown,unknown,unknown,unknown,unknown,unknown
3673130,179.1928,Acer,Android,16,2,1.3,25 cm (10"),unknown,unknown,unknown,unknown,unknown,unknown
11608727,1097.2333,Apple,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
11893874,462.4926,Apple,unknown,32,unknown,unknown,23 cm (9"),unknown,unknown,unknown,unknown,unknown,unknown
8641506,482.45334,Apple,Windows XP Professional,64,unknown,unknown,23 cm (9"),unknown,unknown,unknown,unknown,unknown,unknown
11985659,535.6478,Apple,unknown,128,unknown,unknown,18 cm (7"),unknown,unknown,unknown,unknown,unknown,unknown
6718079,1655.7375,HP,Windows 10 Professional 64-Bit,256,8,2.3,33 cm (13"),1920x1080,256,unknown,unknown,256,Intel HD Graphics 500
15475220,2526.0994,Unbekannt,Android,8,1,1.3,18 cm (7"),unknown,unknown,unknown,unknown,unknown,unknown
1346871,926.404,Microsoft,Windows 10 Professional 64-Bit,128,4,2.4,30 cm (12"),unknown,unknown,unknown,unknown,unknown,unknown
2402497,1018.39996,HP,Windows 8.1 Pro 64-Bit,64,4,1.6,25 cm (10"),unknown,unknown,unknown,unknown,unknown,unknown
6906559,380.6106,Lenovo,Windows 10 Professional,64,4,1.4,25 cm (10"),unknown,unknown,unknown,unknown,unknown,unknown
5290092,447.8339,Apple,Apple iOS,64,unknown,unknown,20 cm (8"),unknown,unknown,unknown,unknown,unknown,unknown
12450427,367.65198,Apple,Apple iOS,16,unknown,unknown,18 cm (7"),unknown,unknown,unknown,unknown,unknown,unknown
3422759,169.12,Huawei Technologies,Android,unknown,unknown,1.2,20 cm (8"),unknown,unknown,unknown,unknown,unknown,unknown
13799447,2472.5808,Getac,Windows 10 Professional,128,4,0.8,25 cm (10"),1920x1080,128,unknown,unknown,128,unknown
2336428,425.90048,Samsung,Android,32,3,1.8,unknown,unknown,unknown,unknown,unknown,unknown,unknown
6789286,1726.9547,Panasonic,Android,32,4,unknown,25 cm (10"),unknown,unknown,unknown,unknown,unknown,unknown
14941564,395.80774,Samsung,Android,16,3,1.9,20 cm (8"),unknown,unknown,unknown,unknown,unknown,unknown
10716736,438.31418,Apple,Apple iOS,16,unknown,unknown,20 cm (8"),unknown,unknown,unknown,unknown,unknown,unknown
2077977,497.3494,Lenovo,Windows 10 Professional,64,4,1.4,25 cm (10"),1920x1200,64,unknown,unknown,64,Intel HD Graphics 400
6757634,1186.0133,Asus,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
14412683,8672.663,Lenovo,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
2107420,329.3889,Acer,Windows 10 Home,60,4,0.8,28 cm (11"),1920x1080,60,unknown,unknown,60,Intel HD Graphics 5000
12384400,1099.8987,Getac,Android,unknown,4,unknown,20 cm (8"),unknown,unknown,unknown,unknown,unknown,unknown
3275664,859.32654,Apple,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
16174750,3302.9011,Apple,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
16523222,308.00333,Apple,unknown,32,unknown,unknown,18 cm (7"),unknown,unknown,unknown,unknown,unknown,unknown
4949149,24753.387,Lenovo,unknown,256,8,2.7,30 cm (12"),unknown,unknown,unknown,unknown,unknown,unknown
12404501,207.21667,TrekStor,Windows 8.1,32,2,1.3,25 cm (10"),unknown,unknown,unknown,unknown,unknown,unknown
3332704,510.14105,Apple,unknown,32,unknown,unknown,18 cm (7"),unknown,unknown,unknown,unknown,unknown,unknown
10361210,120.529335,Samsung,Android,16,1.5,1.3,18 cm (7"),unknown,unknown,unknown,unknown,unknown,unknown
4118676,4633.3057,Lenovo,Android,unknown,3,1.3,15 cm (6"),unknown,unknown,unknown,unknown,unknown,unknown
1911909,236.06941,Acer,unknown,16,1,1.3,25 cm (10"),unknown,unknown,unknown,unknown,unknown,unknown
2498975,2573.22,Panasonic,Windows 7 Professional,128,4,2.3,25 cm (10"),unknown,unknown,unknown,unknown,unknown,unknown
295323,468.77,Lenovo,Windows 8,64,2,1.8,25 cm (10"),1366x768,64,unknown,unknown,64,unknown
8047980,865.4014,HP,Android,32,2,2.3,unknown,unknown,unknown,unknown,unknown,unknown,unknown
9005917,478.93997,Apple,unknown,64,unknown,unknown,18 cm (7"),unknown,unknown,unknown,unknown,unknown,unknown
7191676,171.46231,Xoro,Android,32,2,1.3,25 cm (10"),1366x768,32,unknown,unknown,unknown,unknown
11323602,2316.33,Panasonic,Windows 8.1,128,4,2.3,25 cm (10"),unknown,unknown,unknown,unknown,unknown,unknown
10721290,337.68997,Apple,unknown,32,unknown,unknown,23 cm (9"),unknown,unknown,unknown,unknown,unknown,unknown
1100172,3359.5493,Apple,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
168347,556.8683,HP,Android,32,2,2.3,18 cm (7"),unknown,unknown,unknown,unknown,unknown,unknown
6101446,1320.4889,Microsoft,Windows 10 Professional 64-Bit,256,8,2.2,30 cm (12"),unknown,unknown,unknown,unknown,unknown,unknown
8330123,165.94997,Acer,Android,16,1,1.3,25 cm (10"),unknown,unknown,unknown,unknown,unknown,unknown
11113755,692.9817,Samsung,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
11651589,788.7734,HP,Windows 8.1 Pro 64-Bit,64,4,1.6,25 cm (10"),unknown,unknown,unknown,unknown,unknown,unknown
5303023,442.8801,Apple,unknown,128,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
12709279,15305.961,Lenovo,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
5677189,1166.1233,Asus,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
7918394,132.30688,Lenovo,Android,16,1,1.3,25 cm (10"),unknown,unknown,unknown,unknown,unknown,unknown
5522627,462.1683,Apple,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
294010,164.48,Asus,Android,16,2,1.2,20 cm (8"),unknown,unknown,unknown,unknown,unknown,unknown
16664838,308.83813,Acer,Windows 10 Home,32,2,1.4,25 cm (10"),1280x800,32,unknown,unknown,32,unknown
1197911,434.72998,Apple,Windows XP Home,128,1,1.3,18 cm (7"),unknown,unknown,unknown,unknown,unknown,unknown
7679461,1306.0967,Fujitsu,Windows 10 Professional,256,8,2.6,30 cm (12"),unknown,unknown,unknown,unknown,unknown,unknown
15059023,246.98463,Asus,unknown,32,2,1.6,28 cm (11"),1366x768,unknown,unknown,unknown,unknown,unknown
3744849,426.02527,Apple,unknown,128,unknown,unknown,23 cm (9"),unknown,unknown,unknown,unknown,unknown,unknown
10655299,578.8045,Apple,Apple iOS,64,unknown,unknown,23 cm (9"),unknown,unknown,unknown,unknown,unknown,unknown
27034,779.0754,Dell,Windows 10 Professional,128,4,1.1,25 cm (10"),1920x1080,128,unknown,unknown,128,Intel HD Graphics 500
5535127,324.16556,Samsung,Android,32,3,1.9,20 cm (8"),unknown,unknown,unknown,unknown,unknown,unknown
1846347,1273.4716,Getac,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
3506976,236.25372,Asus,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
13604826,8352.053,Huawei Technologies,Android,8,1,1.2,20 cm (8"),unknown,unknown,unknown,unknown,unknown,unknown
10165978,1555.2952,Lenovo,Android,64,1,1,25 cm (10"),1280x800,64,unknown,unknown,unknown,unknown
5502207,2708.9583,Apple,Apple iOS,32,unknown,unknown,23 cm (9"),unknown,unknown,unknown,unknown,unknown,unknown
4679140,810.4281,Apple,unknown,256,unknown,unknown,23 cm (9"),unknown,unknown,unknown,unknown,unknown,unknown
8422720,913.05664,Senor,unknown,32,unknown,1.8,768,unknown,unknown,unknown,unknown,unknown,unknown
6362950,530.57,HP,Windows 10 Home 64-Bit,1000,8,2.3,33 cm (13"),1366x768,1000,unknown,unknown,unknown,Intel HD Graphics 500
7682271,3731.3508,Apple,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
14417523,372.0125,Apple,unknown,16,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
12124251,94.94999,Acer,Android,16,1,1.3,18 cm (7"),unknown,unknown,unknown,unknown,unknown,unknown
12148222,388.74377,Apple,Apple iOS,16,1,unknown,18 cm (7"),unknown,unknown,unknown,unknown,unknown,unknown
2335191,179.31728,Acer,Android,16,1,1.3,18 cm (7"),unknown,unknown,unknown,unknown,unknown,unknown
11881025,96.74052,TCL Communication,Android,8,1,1.3,25 cm (10"),unknown,unknown,4000-4999 mAh,2,unknown,unknown
6951189,54.262222,Estar,Android,8,0.5,1.2,18 cm (7"),unknown,unknown,unknown,unknown,unknown,unknown
16684417,196.03334,Archos,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
8683327,911.0155,Asus,Windows 10 Professional,256,8,0.9,30 cm (12"),1920x1080,256,unknown,unknown,256,Intel HD Graphics 500
4832050,91.33357,Captiva,Android,8,1,1.2,20 cm (8"),unknown,unknown,unknown,unknown,unknown,unknown
6322006,405.98108,Apple,unknown,32,unknown,unknown,18 cm (7"),unknown,unknown,unknown,unknown,unknown,unknown
7087371,1980.73,Apple,Apple iOS,128,2,1.5,23 cm (9"),unknown,unknown,unknown,unknown,unknown,unknown
14909406,206.74997,Acer,Windows 10 Home 32-Bit,64,2,1.4,25 cm (10"),1280x800,64,unknown,unknown,64,Intel HD Graphics 400
8171832,136.56686,Acer,Android,16,1,1.3,25 cm (10"),unknown,unknown,unknown,unknown,unknown,unknown
15727499,578.94,Samsung,Android,16,3,1.9,25 cm (10"),unknown,unknown,8000-8999 mAh,8,unknown,unknown
1545104,458.3477,Apple,Windows XP Professional,32,unknown,unknown,23 cm (9"),unknown,unknown,unknown,unknown,unknown,unknown
2498128,362.95663,Apple,unknown,64,unknown,unknown,18 cm (7"),unknown,unknown,unknown,unknown,unknown,unknown
4103556,925.3769,Asus,Windows 10 Home,628,8,2.7,38 cm (15"),1920x1080,628,unknown,unknown,128,NVIDIA GeForce GTX 900
5000975,1173.6367,Microsoft,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
1361624,987.72986,Asus,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
11525801,317.3811,Dell,Windows 8.1,64,2,1.3,25 cm (10"),unknown,unknown,unknown,unknown,unknown,unknown
7636399,344.58218,Apple,unknown,16,unknown,unknown,18 cm (7"),unknown,unknown,unknown,unknown,unknown,unknown
14790874,1793.437,Getac,unknown,128,8,1.6,20 cm (8"),1280x800,128,unknown,unknown,unknown,unknown
12960127,2561.5,Panasonic,Windows 7 Professional,128,4,2.3,25 cm (10"),unknown,unknown,unknown,unknown,unknown,unknown
16543749,634.18335,Fujitsu,Windows 10 Professional,unknown,4,2.3,30 cm (12"),unknown,unknown,unknown,unknown,unknown,unknown
12744426,127.89394,Lenovo,Android,16,2,unknown,20 cm (8"),unknown,unknown,unknown,unknown,unknown,unknown
8323893,323.2094,Acer,unknown,32,2,1.5,25 cm (10"),unknown,unknown,unknown,unknown,unknown,unknown
2640409,778.0234,Asus,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
15844210,8973.065,Apple,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
15005253,1127.4901,Sony,Windows 8 64-Bit,16,8,1.6,38 cm (15"),2880x1620,16,unknown,unknown,16,NVIDIA GeForce GT 700
8040489,1289.9266,Acer,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
1478657,524.494,Apple,Apple iOS,128,1,1.3,23 cm (9"),unknown,unknown,unknown,unknown,unknown,unknown
15941314,3207.8467,Apple,MacOS X,128,2,2.2,23 cm (9"),unknown,unknown,unknown,unknown,unknown,unknown
9508562,165.78499,Samsung,Android,8,1.5,1.3,18 cm (7"),unknown,unknown,unknown,unknown,unknown,unknown
12599112,1418.4489,HP,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
14409931,45.29112,Estar,Android,8,0.5,1.2,18 cm (7"),unknown,unknown,unknown,unknown,unknown,unknown
4068641,668.9367,Colorovo,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
5723632,392.6963,Huawei Technologies,Android,64,3,2,25 cm (10"),unknown,unknown,unknown,unknown,unknown,unknown
4183647,1258.8234,Asus,Android,16,1,1,18 cm (7"),unknown,unknown,unknown,unknown,unknown,unknown
7316828,2556.9814,Apple,Apple iOS,16,unknown,unknown,18 cm (7"),unknown,unknown,unknown,unknown,unknown,unknown
3269823,101.01401,Prestigio,Android,16,1,1.6,20 cm (8"),unknown,unknown,unknown,unknown,unknown,unknown
4300123,500.75,Apple,Apple iOS,16,1,1.3,23 cm (9"),unknown,unknown,unknown,unknown,unknown,unknown
1620955,2285.5837,Getac,Windows 10 Professional 64-Bit,128,4,unknown,25 cm (10"),1900x1200,128,unknown,unknown,128,Intel HD Graphics 5000
4452414,4723.956,Phoenix Contact,unknown,unknown,unknown,1.9,33 cm (13"),unknown,unknown,unknown,unknown,unknown,unknown
10140626,1204.616,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
12721782,257.21667,Asus,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
8493173,333.9511,Samsung,Android,32,3,1.8,20 cm (8"),unknown,unknown,unknown,unknown,unknown,unknown
10723885,582.81775,Asus,unknown,256,4,1,33 cm (13"),1920x1080,256,unknown,unknown,256,Intel HD Graphics 600
3977420,598.0875,Acer,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
3900872,109.89414,Huawei Technologies,Android,8,unknown,1.2,18 cm (7"),unknown,unknown,unknown,unknown,unknown,unknown
8630831,266.32,Acer,Windows 10 Professional,32,2,1.3,25 cm (10"),1280x800,32,unknown,unknown,32,unknown
10544334,7507.4185,Apple,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
3595903,84.62333,Alcatel,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
2908123,2578.3154,Samsung,Android,16,unknown,1.2,23 cm (9"),unknown,unknown,unknown,unknown,unknown,unknown
7431827,2430.5461,Getac,unknown,128,4,unknown,25 cm (10"),1920x1080,128,unknown,unknown,128,Intel HD Graphics 5000
12267609,462.05002,Asus,Windows 10 Home,500,4,1.6,28 cm (11"),1366x768,500,unknown,unknown,unknown,Intel HD Graphics 400
15553217,734.25946,Umax,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
8182543,56.488182,Xoro,Android,8,1,1.3,18 cm (7"),unknown,unknown,unknown,unknown,unknown,unknown
10722544,356.62775,Apple,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
3075190,251.6446,Acer,Windows 8.1,532,2,1.3,25 cm (10"),1280x800,unknown,unknown,unknown,unknown,unknown
2547658,368.2078,Lenovo,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
14334668,412.1489,Apple,Windows XP Professional,16,unknown,unknown,23 cm (9"),unknown,unknown,unknown,unknown,unknown,unknown
8536714,239.0,Samsung,Android,16,2,1.2,23 cm (9"),unknown,unknown,unknown,unknown,unknown,unknown
8649437,675.1733,Prestigio,Android,4,0.5,1,18 cm (7"),unknown,unknown,unknown,unknown,unknown,unknown
4182347,1937.0637,Panasonic,Windows 10 Professional,128,4,1.1,18 cm (7"),unknown,unknown,unknown,unknown,unknown,unknown
1381233,572.74335,Samsung,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
9382843,270.75378,Apple,Apple iOS,16,1,1.3,18 cm (7"),unknown,unknown,unknown,unknown,unknown,unknown
9525910,134.59503,Samsung,Android,8,1.5,1.2,18 cm (7"),unknown,unknown,unknown,unknown,unknown,unknown
1803241,406.9,Samsung,Android,32,3,1.9,unknown,unknown,unknown,unknown,unknown,unknown,unknown
